siteID,date,plotID,subplotID,nestedSubplotID,tagID,stemDiameter,measurementHeight,canopyPosition,maxCanopyDiameter,ninetyCanopyDiameter,VD1height,VD2height,stemStatus,shrubShape,maxBaseCanopyDiameter,ninetyBaseCanopyDiameter,measuredBy,recordedBy,remarks
SOAP,20151105,SOAP_047,23,4,3275,,,5,,,0.6,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,4,3276,,,5,0.8,0.2,0.5,,2,icn,10,10,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,4,3277,1.4,130,5,,,2,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3278,52.9,130,3,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3279,54.2,130,3,,,,,4,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,4,3280,,,4,3.2,2.2,1.4,-1.8,2,icn,45,20,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,4,3281,,,5,2.2,1.3,2.1,,2,icn,25,20,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,2,3282,,,5,,,0.7,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,2,3283,,,5,,,0.4,,2,,,,jbolis@neoninc.org,krian@neoninc.org,proofed and no errors
SOAP,20151105,SOAP_047,23,2,3284,,,5,,,0.4,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3285,52,130,3,,,,,4,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,2,3286,,,4,1.3,1,2.5,,2,cyl,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3287,28.9,130,3,,,,,4,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3288,18.8,130,3,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3289,32.8,130,3,,,,,4,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,23,,3290,38.5,130,3,,,,,4,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3291,7.1,130,4,,,2,-0.3,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3292,14.1,130,4,,,,,1,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3293,10.3,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,proofed and no errors
SOAP,20151105,SOAP_047,41,,3294,11.1,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3295,,,4,2.8,2,2.4,0.3,1,hsp,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3296,13.4,130,4,,,,,1,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3296a,12.2,130,,,,,,1,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3297,5.5,130,4,,,0.8,-1.8,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3298,8.9,130,4,,,1.1,-2.6,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3299,4.4,130,4,,,0.3,-1.8,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3414,14.9,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3415,11.2,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3416,13.6,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,proofed and no errors
SOAP,20151105,SOAP_047,41,,3417,19.7,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3418,13.4,130,4,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3419,37.9,130,3,,,,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3420,1.5,130,5,,,2.2,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3421,,,5,1,0.7,1.6,,2,icn,10,9,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3422,,,5,,,1.7,,2,,,,jbolis@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3423,,,5,,,1.6,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3424,,,5,,,1.4,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3425,,,5,1.5,1.5,1.6,,1,cyl,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3426,,,5,,,0.5,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,proofed and no errors
SOAP,20151105,SOAP_047,41,1,3427,,,5,,,1,,1,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3428,,,5,,,1.3,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3429,,,5,,,0.6,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3430,,,5,,,1.1,,1,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3431,17.2,130,4,,,,,7,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3432,1.2,130,5,,,2.2,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3433,1.9,130,5,,,2.3,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3434,1.2,130,5,,,2.1,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,4,3435,,,5,,,0.7,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3436,17,130,4,,,,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,proofed and errors corrected
SOAP,20151105,SOAP_047,41,4,3437,2.2,130,5,,,1.7,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3438,22,130,4,,,,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3439,27.7,130,3,,,,,6,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3440,,,5,,,1.3,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3441,,,5,,,0.5,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3442,,,5,,,0.8,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3443,,,5,1.3,1.1,1.6,,2,icn,6,6,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3444,,,5,2.3,2,2,,2,hsp,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3445,,,5,,,1,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3446,,,5,,,0.8,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,proofed and no errors
SOAP,20151105,SOAP_047,41,1,3447,,,5,1.9,1.1,1.7,,6,icn,10,9,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3448,,,5,2.1,2,1,-1.4,1,icn,55,37,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,,3449,35.7,130,3,,,,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3450,,,5,,,1.8,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3451,,,5,,,0.4,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3452,,,5,1.3,0.9,2.1,,2,icn,8,8,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3453,,,5,,,1.6,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3454,1,130,5,,,1.5,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3455,,,5,,,1.7,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,
SOAP,20151105,SOAP_047,41,1,3456,,,5,,,1,,2,,,,tedgarian@neoninc.org,krian@neoninc.org,proofed and no errors
SOAP,20151008,SOAP_050,41,1,2736,,,5,0.9,0.6,0.8,,1,hsp,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2737,10.9,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2738,,,5,,,0.5,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2739,,,5,,,0.6,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2740,10.3,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2741,34.1,120,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2742,,,5,,,1.3,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2743,5,130,5,,,1.7,,2,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2744,,,5,1.3,0.8,2.1,,1,cyl,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2745,5.6,130,5,,,0.5,,2,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,41,,2746,19.5,130,4,,,,,7,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2746a,13.5,130,4,,,,,2,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2747,5.6,125,4,,,3.2,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,1,2748,,,5,,,1.2,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2749,14,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2750,,,4,4,3.4,2.6,,1,icn,19,15,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2751,30.3,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2752,27,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2753,23.9,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2754,24.1,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,41,,2754a,23.8,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2754b,15,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755,27.1,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755a,23.3,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755b,26.4,120,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755c,13,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755d,11.5,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755e,15.9,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2755f,11.2,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2756,18,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,41,,2756a,15.9,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2756b,12.6,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2756c,11.2,125,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2757,10.3,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,41,,2758,10.2,130,4,,,,,7,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,4,2759,,,5,3.1,2.5,2.8,,1,cyl,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,4,2760,,,5,2.1,1.9,2,,1,icn,7,6,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2761,24.1,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2761a,12.3,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2762,25.3,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,23,,2763,20.3,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2763a,18.8,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2764,32.4,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2765,26.4,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2765a,23,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2765b,19,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2765c,15.5,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2766,44.3,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2767,56.9,100,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2768,10.8,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,23,,2769,11.2,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,2,2770,,,5,3.3,1.8,2,,1,hsp,,,tedgarian@neoninc.org,emccarthy@field-ops.org,most of volume of half sphere is missing
SOAP,20151008,SOAP_050,23,2,2771,,,5,3.1,1.1,2.3,,1,hsp,,,tedgarian@neoninc.org,emccarthy@field-ops.org,shrub shape inaccurate for volume. Photos NEON1 1160001 to 1160003
SOAP,20151008,SOAP_050,23,2,2772,,,5,4.2,2.2,2.2,,1,hsp,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,2,2778,,,5,2.3,1.5,1,,1,ohs,,,tedgarian@neoninc.org,emccarthy@field-ops.org,shrub shape inaccurate for volume
SOAP,20151008,SOAP_050,23,2,2773,,,5,1.5,0.8,2.2,,1,cyl,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,2,2774,,,5,,,1.6,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,2,2775,,,5,0.6,0.6,1.2,,1,icn,7,4,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,2,2776,,,5,2,2,2.8,,1,cyl,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,2,2777,1.5,130,5,,,1.6,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,23,2,2779,1.4,130,5,,,1.8,,7,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2780,10,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2781,10.5,130,5,,,,,7,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2782,14.4,130,4,,,,,2,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2783,23.5,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2784,11,130,4,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2785,23.3,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2785a,19.4,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2785b,22.9,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2785c,13.6,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,proofed and no errors
SOAP,20151008,SOAP_050,23,,2786,34.8,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2787,23,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2788,31,130,3,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2788a,30.5,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151008,SOAP_050,23,,2788b,25.5,130,,,,,,1,,,,tedgarian@neoninc.org,emccarthy@field-ops.org,
SOAP,20151007,SOAP_050,41,4,2716,,,5,1.4,1.4,1,,1,hsp,,,kzias@field-ops.org,tedgarian@neoninc.org,
