"siteID","plotID","date","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","basalDiameter","basalDiameterHeight","growthForm","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy","recordedBy","remarks"
"HARV","HARV_038",20151021,23,2,"4486",3.9,130,NA,NA,"smt",1,4.4,-1.2,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org","No transcription errors found"
"HARV","HARV_038",20151021,23,2,"4485",2,130,NA,NA,"smt",1,2.8,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4487",1.1,130,NA,NA,"smt",1,2.1,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"5740",15.6,130,NA,NA,"sbt",1,10.2,-1.2,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"5741",42.3,130,NA,NA,"sbt",1,21.6,-1,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"5739",41.4,130,NA,NA,"sbt",1,22.7,-1.5,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4200",6.8,130,NA,NA,"smt",1,7.7,-1.4,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4199",3.6,130,NA,NA,"smt",5,4.8,-1.6,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org","No transcription errors found"
"HARV","HARV_038",20151021,23,2,"4194",1.2,130,NA,NA,"smt",1,2.3,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4196",1.1,130,NA,NA,"smt",1,1.8,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4197",2.6,130,NA,NA,"smt",1,3.3,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4195",4.4,130,NA,NA,"smt",1,4,-1.4,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4198",5.4,130,NA,NA,"smt",1,8.2,-1.3,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"5738",30.7,130,NA,NA,"sbt",1,25.7,-1,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4193",3.5,130,NA,NA,"smt",1,2.3,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"5737",41.4,130,NA,NA,"sbt",1,26.6,-1.4,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"4190",1.6,130,NA,NA,"smt",2,2.7,0,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_038",20151021,23,2,"5773",24.3,130,NA,NA,"sbt",1,19.6,-1.2,0,0,NA,"",NA,NA,"thillman@neoninc.org","llukas@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8706",5.1,130,NA,NA,"smt",1,3.1,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8705",1.8,130,NA,NA,"smt",2,1.3,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9399",1.1,10,NA,NA,"sap",1,1.5,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9400",1,10,NA,NA,"sap",2,0.8,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9398",1,10,NA,NA,"sap",1,1.6,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8703",2.6,130,NA,NA,"smt",2,2.4,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org","No transcription errors found"
"HARV","HARV_041",20151020,39,1,"8704",2.1,130,NA,NA,"smt",2,1.7,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8702",3.6,130,NA,NA,"sis",1,3,0,3.2,1.3,NA,"icn",24,5,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"10801",2.4,130,NA,NA,"sis",2,0.6,0,3.2,1.3,NA,"icn",24,5,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9318",21.4,130,NA,NA,"sbt",1,11.5,-1.8,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9397",8.4,130,NA,NA,"smt",1,5.2,-1.8,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8711",3.1,130,NA,NA,"smt",1,2.1,-1.4,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8712",4.8,130,NA,NA,"smt",1,2.8,-1.5,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8713",1,130,NA,NA,"smt",2,1.5,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8714",2.7,130,NA,NA,"smt",2,1.3,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8717",6.3,130,NA,NA,"smt",1,4.5,-1,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8718",8.2,130,NA,NA,"smt",1,5,-1.1,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8710",2,10,NA,NA,"sap",2,1.4,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8707",2.2,10,NA,NA,"sap",2,1.5,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"8716",2.4,130,NA,NA,"smt",2,2.7,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org","No transcription errors found"
"HARV","HARV_041",20151020,39,1,"8715",2.9,130,NA,NA,"smt",2,1.5,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9313",24.2,130,NA,NA,"sbt",1,11.3,-1.6,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org","No transcription errors found"
"HARV","HARV_041",20151020,39,1,"9391",1.3,10,NA,NA,"sap",1,0.7,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9314",23.3,130,NA,NA,"sbt",6,14.4,-1,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9315",13,130,NA,NA,"sbt",1,6.9,-1.4,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9392",2.9,130,NA,NA,"smt",2,2.4,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org","No transcription errors found"
"HARV","HARV_041",20151020,39,1,"9393",1.7,10,NA,NA,"sap",1,0.7,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
"HARV","HARV_041",20151020,39,1,"9394",1.9,10,NA,NA,"sap",1,0.5,0,0,0,NA,"",NA,NA,"llukas@neoninc.org","thillman@neoninc.org",""
