siteID,date,plotID,subplotID,nestedSubplotID,tagID,stemDiameter,measurementHeight,canopyPosition,maxCanopyDiameter,ninetyCanopyDiameter,VD1height,VD2height,stemStatus,shrubShape,maxBaseCanopyDiameter,ninetyBaseCanopyDiameter,measuredBy,recordedBy,remarks
MOAB,20150424,MOAB_051,40,,00098,,,1,0.7,0.7,0.8,,7,hsp,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_051,40,,00099,,,1,0.4,0.4,0.6,,7,hsp,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150421,MOAB_054,31,,00035,,,1,0.4,0.3,0.2,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,31,,00036,,,1,0.3,0.2,0.2,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,31,,00037,,,1,0.4,0.3,0.3,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00038,,,1,1.2,0.9,0.6,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00039,,,1,0.7,0.4,0.5,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00040,,,1,0.5,0.4,0.5,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00041,,,1,1.2,0.3,0.8,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00042,,,1,0.7,0.3,0.5,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00043,,,1,1.8,0.7,0.8,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,32,,00044,,,1,0.9,0.5,0.7,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,41,,00045,,,1,0.5,0.4,0.5,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,41,,00046,,,1,1,0.7,0.8,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,41,,00047,,,1,0.7,0.3,0.6,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,41,,00048,,,1,1.3,0.9,0.6,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_054,40,,00049,,,2,0.6,0.4,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_057,31,,00075,,,1,0.9,0.5,0.6,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,31,,00076,,,1,0.4,0.2,0.4,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,31,,00077,,,1,0.6,0.5,0.8,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,32,,00080,,,1,1.2,0.8,0.9,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,40,,00078,,,1,1.3,0.9,0.9,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_063,41,,00031,,,1,0.2,0.1,0.2,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00025,,,1,0.4,0.3,0.3,,7,cyl,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00023,,,1,0.5,0.2,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00019,,,1,0.5,0.3,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00022,,,1,0.3,0.1,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_064,40,,00058,,,1,0.6,0.4,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_064,41,,00059,,,2,0.3,0.2,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_065,31,,00016,,,1,0.3,0.3,0.3,,1,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_065,32,,00017,,,1,0.7,0.5,0.4,,1,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_066,41,,00056,,,1,0.4,0.4,0.4,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20140420,MOAB_067,31,,00011,,,1,0.5,0.4,0.4,,1,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20140420,MOAB_067,32,,00012,,,1,2.5,1.5,0.8,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20140420,MOAB_067,32,,00013,,,1,2.9,1.4,1.3,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20140420,MOAB_067,32,,00014,,,1,0.7,0.5,0.9,,1,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20140420,MOAB_067,40,,00015,,,1,0.9,0.3,0.7,,1,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_068,40,,00050,,,2,0.8,0.3,0.4,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_068,40,,00051,,,1,0.6,0.4,0.5,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,40,,00079,,,1,0.5,0.4,0.4,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,41,,00081,,,1,0.5,0.4,0.4,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_057,41,,00082,,,1,0.7,0.3,0.4,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_058,32,,00030,,,1,0.4,0.4,0.2,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_058,40,,00033,,,1,0.1,0.1,0.2,,7,cyl,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_058,40,,00034,,,1,0.2,0.1,0.3,,7,cyl,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150420,MOAB_059,40,,00002,,,2,0.5,0.1,0.5,,2,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150420,MOAB_059,41,,00003,,,3,0.3,0.1,0.5,,2,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150420,MOAB_059,32,,00004,,,3,1.4,0.2,0.7,,2,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150424,MOAB_060,31,,00083,,,1,0.6,0.2,0.5,,7,hsp,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,31,,00084,,,1,1.6,0.8,0.8,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,32,,00085,,,1,0.6,0.4,0.7,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,32,,00086,,,2,0.6,0.3,0.5,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,32,,00087,,,1,1,0.7,0.7,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,32,,00088,,,1,0.9,0.3,0.6,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,32,,00089,,,1,0.7,0.4,0.3,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,41,,00090,,,1,0.4,0.3,0.5,,7,hsp,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150421,MOAB_068,40,,00052,,,3,0.7,0.3,0.5,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_068,40,,00053,,,3,0.5,0.5,0.4,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150421,MOAB_068,40,,00054,,,3,0.3,0.3,0.4,,7,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150420,MOAB_069,31,,00006,,,1,0.4,0.4,0.3,,1,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150420,MOAB_069,32,,00005,,,3,0.3,0.2,0.3,,2,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150420,MOAB_069,32,,00007,,,3,0.4,0.3,0.4,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150420,MOAB_069,32,,00008,,,3,0.5,0.3,0.5,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150420,MOAB_069,41,,00009,,,1,0.7,0.5,0.5,,1,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_070,30,,00068,,,1,0.7,0.6,0.3,,7,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_070,40,,00069,,,3,0.6,0.5,0.3,,1,hsp,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_070,41,,00070,,,1,0.2,0.1,0.3,,7,icn,2,1,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_071,31,,00071,,,1,0.5,0.5,0.7,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_071,31,,00072,,,1,0.6,0.5,0.8,,7,cyl,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_071,32,,00073,,,1,0.5,0.4,0.5,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_071,41,,00074,,,3,1.6,0.5,0.7,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150424,MOAB_060,41,,00091,,,1,0.5,0.4,0.8,,7,cyl,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,40,,00092,,,1,1,0.5,0.6,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150424,MOAB_060,40,,00093,,,1,1,0.9,0.9,,7,ohs,,,mgaetani@neoninc.org,bsherman@field-ops.org,
MOAB,20150422,MOAB_006,32,,00057,,,1,1.9,0.5,0.5,,2,ohs,,,mgaetani@neoninc.org,afoster@field-ops.org,
MOAB,20150422,MOAB_062,41,,00065,,,3,0.5,0.4,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_062,41,,00066,,,1,0.2,0,0.3,,2,cyl,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150422,MOAB_062,41,,00067,,,1,0.2,0.1,0.4,,2,cyl,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,31,,00027,,,1,0.4,0.3,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00024,,,1,0.4,0.3,0.3,,7,hsp,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00020,,,1,0.3,0.1,0.3,,7,icn,5,2,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00028,,,1,0.6,0.3,0.4,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00026,,,1,0.4,0.3,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00021,,,1,0.7,0.4,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00018,,,3,0.4,0.3,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00029,,,1,0.3,0.2,0.3,,7,cyl,,,afoster@field-ops.org,mgaetani@neoninc.org,
MOAB,20150421,MOAB_063,41,,00032,,,1,0.6,0.5,0.3,,7,ohs,,,afoster@field-ops.org,mgaetani@neoninc.org,
